date,page,query,clicks,impressions,ctr,position
5/19/25,/category/computing,electronics online,54,4112,0.0131,27
5/2/25,/contact,mobile accessories,26,1034,0.0251,47.3
4/18/25,/blog/best-headphones-2024,mobile accessories,71,781,0.0909,27.5
5/31/25,/category/electronics,usb cable,31,964,0.0322,13.3
6/3/25,/product/wireless-keyboard,bluetooth speaker,10,210,0.0476,23
6/30/25,/blog/mobile-accessories-trends,tech gadgets,134,1258,0.1065,13.5
4/20/25,/product/wireless-keyboard,phone holder,207,1517,0.1365,5.9
5/3/25,/blog/mobile-accessories-trends,external battery,27,2077,0.013,38.3
6/30/25,/product/wireless-headphones,smartphone case,46,980,0.0469,24.1
7/10/25,/product/gaming-mouse,external battery,16,156,0.1026,4.3
6/8/25,/product/phone-holder,usb c cable,241,1858,0.1297,19.1
4/30/25,/blog/wireless-vs-wired,wireless charging pad,263,2805,0.0938,18.3
5/20/25,/category/computing,laptop charger,87,1998,0.0435,6.5
6/2/25,/about-us,gaming mouse review,20,565,0.0354,44.9
6/12/25,/product/gaming-mouse,usb c cable,42,1010,0.0416,10.5
4/25/25,/product/tablet-stand,gaming mouse,81,698,0.116,3.9
6/30/25,/,best headphones 2024,28,889,0.0315,40.3
5/23/25,/,phone holder,21,1138,0.0185,47.9
6/18/25,/product/usb-cable,wireless charging pad,33,434,0.076,15.6
4/26/25,/product/tablet-stand,laptop charger,10,316,0.0316,4.9
4/23/25,/product/laptop-charger,cheap bluetooth speaker,136,987,0.1378,3.9
7/15/25,/category/accessories,computer accessories,45,3907,0.0115,25.1
4/26/25,/blog/best-headphones-2024,bluetooth speaker,84,2185,0.0384,30.2
7/6/25,/product/usb-cable,phone case protection,27,359,0.0752,5.3
7/5/25,/support/shipping-policy,phone holder,14,826,0.0169,33.9
5/1/25,/blog/wireless-vs-wired,laptop charger,32,907,0.0353,12.5
6/19/25,/category/audio,audio equipment,83,2585,0.0321,11.6
6/14/25,/product/tablet-stand,tablet stand,10,93,0.1075,21.9
5/6/25,/product/gaming-mouse,laptop charger,27,819,0.033,11.3
5/28/25,/contact,phone holder,51,1310,0.0389,44
5/11/25,/product/wireless-keyboard,audio equipment,5,1557,0.0032,18.2
5/12/25,/product/wireless-keyboard,external battery,43,652,0.066,12.7
4/19/25,/product/external-battery,cheap bluetooth speaker,260,1771,0.1468,14.2
6/30/25,/category/electronics,wireless headphones,138,2719,0.0508,5.6
5/8/25,/product/wireless-headphones,wireless vs wired headphones,179,1307,0.137,11.3
6/20/25,/contact,wireless vs wired headphones,12,246,0.0488,40.6
5/27/25,/product/wireless-keyboard,usb c cable,132,967,0.1365,8.7
7/15/25,/product/tablet-stand,gaming setup,58,924,0.0628,6.5
7/2/25,/category/electronics,mobile accessories,88,2410,0.0365,10.5
6/19/25,/blog/wireless-vs-wired,best headphones 2024,30,898,0.0334,37.2
6/28/25,/product/gaming-mouse,wireless headphones,25,906,0.0276,22.5
5/31/25,/blog/mobile-accessories-trends,smartphone case,87,780,0.1115,12.3
7/9/25,/category/accessories,laptop accessories,39,1791,0.0218,22.8
5/1/25,/product/smartphone-case,best headphones 2024,215,1942,0.1107,7.8
5/6/25,/support/warranty-info,best headphones 2024,40,746,0.0536,26.1
6/11/25,/product/usb-cable,electronics online,189,1418,0.1333,20.9
7/8/25,/category/computing,tablet stand,190,2930,0.0648,27.9
5/10/25,/product/bluetooth-speaker,mobile accessories,14,822,0.017,10.4
5/20/25,/support/shipping-policy,cheap bluetooth speaker,8,155,0.0516,36.8
5/30/25,/product/laptop-charger,wireless keyboard,18,469,0.0384,7.9
6/24/25,/product/bluetooth-speaker,bluetooth speaker,78,608,0.1283,14.8
5/15/25,/,tablet stand,13,231,0.0563,13.3
5/6/25,/product/laptop-charger,tablet stand,24,1651,0.0145,11.2
5/24/25,/blog/gaming-setup-guide,usb c cable,57,661,0.0862,25.2
6/11/25,/blog/mobile-accessories-trends,mobile accessories,265,2394,0.1107,39.7
5/25/25,/product/wireless-headphones,laptop charger,154,1613,0.0955,5.4
5/28/25,/product/phone-holder,gaming mouse review,19,1150,0.0165,11.6
5/26/25,/product/gaming-mouse,usb c cable,5,51,0.098,20.5
5/9/25,/support/warranty-info,cheap bluetooth speaker,59,1119,0.0527,35.5
6/17/25,/product/usb-cable,best headphones 2024,88,1116,0.0789,20.1
6/5/25,/about-us,gaming setup,28,677,0.0414,40
5/2/25,/support/shipping-policy,mobile accessories,9,364,0.0247,21.8
5/10/25,/product/laptop-charger,phone case protection,50,338,0.1479,23.5
5/5/25,/product/tablet-stand,smartphone case,16,445,0.036,3.4
7/14/25,/product/smartphone-case,bluetooth speaker,25,632,0.0396,16.5
6/24/25,/product/wireless-keyboard,laptop charger,67,626,0.107,23.6
6/28/25,/,laptop charger,10,284,0.0352,44.5
6/13/25,/product/gaming-mouse,tech gadgets,76,882,0.0862,15.7
6/23/25,/product/laptop-charger,wireless charging pad,37,379,0.0976,18.4
5/1/25,/blog/mobile-accessories-trends,wireless headphones,24,433,0.0554,36
6/10/25,/category/computing,wireless headphones,20,1877,0.0107,6.9
5/31/25,/product/wireless-keyboard,audio equipment,39,380,0.1026,10.4
6/25/25,/category/audio,wireless keyboard,20,1289,0.0155,14.7
4/22/25,/category/electronics,tablet stand,82,2713,0.0302,31.6
5/17/25,/blog/mobile-accessories-trends,computer accessories,24,207,0.1159,19.4
7/14/25,/product/tablet-stand,mobile accessories,92,1775,0.0518,17.5
6/28/25,/support/shipping-policy,bluetooth speaker,10,222,0.045,25.9
7/15/25,/category/computing,tablet stand,243,4246,0.0572,33
5/16/25,/product/tablet-stand,gaming mouse review,110,1871,0.0588,22.4
6/20/25,/support/shipping-policy,gaming setup,29,1478,0.0196,18.6
6/17/25,/category/computing,audio equipment,84,1182,0.0711,15.1
5/1/25,/about-us,gaming mouse review,14,924,0.0152,25.9
4/30/25,/product/usb-cable,mobile accessories,83,1180,0.0703,24.2
4/30/25,/product/wireless-headphones,smartphone case,14,438,0.032,17.6
5/7/25,/product/wireless-keyboard,usb cable,160,1518,0.1054,6.4
7/12/25,/blog/mobile-accessories-trends,cheap bluetooth speaker,54,1116,0.0484,36.7
6/15/25,/support/shipping-policy,audio equipment,11,229,0.048,29.1
7/16/25,/,wireless headphones,33,931,0.0354,29.7
4/29/25,/about-us,bluetooth speaker,51,965,0.0528,35.2
6/3/25,/support/warranty-info,tablet stand,3,112,0.0268,44.3
5/21/25,/product/usb-cable,tech gadgets,24,203,0.1182,5.8
7/3/25,/blog/best-headphones-2024,mobile accessories,68,678,0.1003,37.4
7/14/25,/product/laptop-charger,wireless vs wired headphones,112,1265,0.0885,15.8
6/24/25,/about-us,usb cable,41,1208,0.0339,24
6/19/25,/product/tablet-stand,audio equipment,9,1433,0.0063,24.8
5/6/25,/,gaming setup,26,871,0.0299,37.8
6/7/25,/blog/mobile-accessories-trends,gaming setup,88,899,0.0979,35.8
6/29/25,/product/laptop-charger,gaming mouse,62,712,0.0871,7.5
7/4/25,/blog/gaming-setup-guide,laptop accessories,93,2516,0.037,19
5/15/25,/support/shipping-policy,phone holder,58,1474,0.0393,35.1
4/18/25,/blog/best-headphones-2024,audio equipment,44,1420,0.031,26.5
7/3/25,/product/wireless-headphones,electronics online,85,599,0.1419,13.5
7/5/25,/category/computing,mobile accessories,36,2994,0.012,27.9
6/29/25,/support/shipping-policy,gaming setup,4,1092,0.0037,32.5
6/26/25,/support/shipping-policy,electronics online,34,728,0.0467,20.2
6/1/25,/contact,phone case protection,39,1269,0.0307,26.2
4/26/25,/blog/gaming-setup-guide,wireless keyboard,268,2691,0.0996,35.1
5/1/25,/category/computing,electronics online,93,2486,0.0374,30.2
6/22/25,/about-us,best headphones 2024,15,522,0.0287,39.3
6/24/25,/blog/mobile-accessories-trends,laptop charger,84,1759,0.0478,32.8
6/24/25,/product/wireless-headphones,phone holder,45,643,0.07,3.2
7/3/25,/product/tablet-stand,usb c cable,136,1360,0.1,20.7
4/18/25,/category/electronics,tablet stand,24,1468,0.0163,9.9
5/4/25,/blog/best-headphones-2024,bluetooth speaker,112,1824,0.0614,17.3
7/3/25,/product/bluetooth-speaker,wireless headphones,96,1770,0.0542,9
5/19/25,/category/accessories,cheap bluetooth speaker,48,1355,0.0354,5
6/25/25,/support/warranty-info,gaming mouse review,24,489,0.0491,42.2
5/29/25,/blog/wireless-vs-wired,external battery,286,2931,0.0976,25.6
7/5/25,/support/shipping-policy,audio equipment,19,1070,0.0178,43.3
4/30/25,/blog/mobile-accessories-trends,wireless vs wired headphones,70,1903,0.0368,8.5
6/13/25,/category/accessories,wireless headphones,20,887,0.0225,11.4
7/12/25,/category/accessories,audio equipment,226,3697,0.0611,8.1
7/2/25,/category/accessories,wireless charging pad,24,2165,0.0111,32.3
6/1/25,/category/audio,external battery,91,1295,0.0703,12.8
6/28/25,/product/wireless-keyboard,electronics online,80,1158,0.0691,12.5
6/28/25,/product/bluetooth-speaker,cheap bluetooth speaker,127,1608,0.079,23.1
4/19/25,/about-us,laptop charger,63,1187,0.0531,16.5
7/8/25,/product/bluetooth-speaker,wireless headphones,18,281,0.0641,12.4
7/14/25,/product/laptop-charger,bluetooth speaker,39,522,0.0747,23.2
5/25/25,/product/phone-holder,gaming mouse,157,1281,0.1226,23.6
6/6/25,/blog/wireless-vs-wired,phone holder,185,2924,0.0633,38.6
6/27/25,/category/audio,wireless vs wired headphones,97,1850,0.0524,33.2
6/4/25,/product/gaming-mouse,tech gadgets,12,308,0.039,10.1
5/31/25,/support/shipping-policy,phone case protection,58,993,0.0584,29.1
5/27/25,/category/computing,tech gadgets,67,1960,0.0342,33.2
5/10/25,/product/laptop-charger,phone case protection,7,66,0.1061,8.2
7/7/25,/about-us,usb c cable,31,703,0.0441,41.7
5/20/25,/blog/wireless-vs-wired,external battery,240,2167,0.1108,20.4
6/25/25,/product/external-battery,usb c cable,88,1658,0.0531,11.2
5/15/25,/support/shipping-policy,mobile accessories,13,768,0.0169,13.9
5/16/25,/blog/mobile-accessories-trends,usb cable,11,1480,0.0074,23.7
4/27/25,/product/gaming-mouse,external battery,98,732,0.1339,10.6
4/30/25,/product/tablet-stand,computer accessories,33,1747,0.0189,3.1
5/18/25,/category/audio,gaming mouse,43,2014,0.0214,32.9
4/25/25,/,tech gadgets,18,1067,0.0169,46.9
7/7/25,/product/gaming-mouse,wireless charging pad,131,998,0.1313,6.5
5/21/25,/blog/mobile-accessories-trends,wireless charging pad,136,2434,0.0559,27.8
6/27/25,/category/electronics,computer accessories,161,3131,0.0514,14.7
5/10/25,/support/warranty-info,usb c cable,13,725,0.0179,37.3
5/31/25,/product/gaming-mouse,computer accessories,165,1809,0.0912,5.2
5/1/25,/blog/gaming-setup-guide,best headphones 2024,104,2203,0.0472,27.7
6/13/25,/product/smartphone-case,bluetooth speaker,11,738,0.0149,14.6
7/7/25,/product/bluetooth-speaker,wireless vs wired headphones,81,681,0.1189,5
6/13/25,/blog/best-headphones-2024,external battery,130,1302,0.0998,15.4
6/2/25,/about-us,wireless keyboard,12,830,0.0145,21.9
6/23/25,/product/external-battery,laptop charger,241,1756,0.1372,5.6
6/30/25,/product/external-battery,computer accessories,255,1700,0.15,15.6
5/12/25,/product/phone-holder,external battery,109,1785,0.0611,3.8
5/16/25,/blog/wireless-vs-wired,cheap bluetooth speaker,25,2388,0.0105,15.1
5/2/25,/blog/gaming-setup-guide,wireless keyboard,31,1925,0.0161,36
4/25/25,/,wireless keyboard,14,590,0.0237,27.1
4/21/25,/blog/gaming-setup-guide,buy headphones,99,2272,0.0436,34
6/27/25,/product/smartphone-case,wireless vs wired headphones,49,1676,0.0292,13.6
6/16/25,/product/wireless-keyboard,wireless headphones,76,634,0.1199,12.6
5/27/25,/contact,smartphone case,14,741,0.0189,14.9
7/14/25,/product/external-battery,mobile accessories,89,719,0.1238,7.7
5/28/25,/product/usb-cable,buy headphones,211,1713,0.1232,20.3
4/23/25,/product/laptop-charger,cheap bluetooth speaker,32,1206,0.0265,10.8
7/13/25,/blog/wireless-vs-wired,wireless keyboard,81,1398,0.0579,35.8
6/19/25,/product/smartphone-case,audio equipment,118,1031,0.1145,19.3
5/7/25,/support/warranty-info,gaming setup,11,1305,0.0084,49.5
5/15/25,/product/wireless-keyboard,gaming setup,42,329,0.1277,16.3
5/19/25,/category/audio,wireless charging pad,154,4022,0.0383,34.2
5/30/25,/product/bluetooth-speaker,phone case protection,152,1253,0.1213,15.9
4/20/25,/,bluetooth speaker,4,329,0.0122,31.3
6/26/25,/category/electronics,buy headphones,167,2366,0.0706,5.5
5/16/25,/contact,computer accessories,13,797,0.0163,13.8
4/27/25,/blog/mobile-accessories-trends,phone case protection,179,1877,0.0954,24.7
5/23/25,/product/tablet-stand,wireless charging pad,54,653,0.0827,9.1
6/21/25,/blog/gaming-setup-guide,external battery,324,2736,0.1184,31.2
6/30/25,/category/accessories,electronics online,114,1898,0.0601,29.7
6/18/25,/category/electronics,wireless charging pad,213,3355,0.0635,20.6
6/22/25,/product/laptop-charger,laptop accessories,10,155,0.0645,6.2
6/12/25,/support/warranty-info,electronics online,12,1203,0.01,42.8
5/25/25,/blog/gaming-setup-guide,gaming mouse review,91,968,0.094,27.5
6/13/25,/product/smartphone-case,electronics online,7,79,0.0886,19.5
6/23/25,/product/external-battery,phone holder,173,1945,0.0889,20.8
5/21/25,/product/wireless-keyboard,mobile accessories,45,1066,0.0422,14.5
6/6/25,/blog/gaming-setup-guide,laptop charger,21,539,0.039,31.2
7/7/25,/product/wireless-headphones,wireless keyboard,133,1131,0.1176,10.5
6/11/25,/blog/mobile-accessories-trends,laptop charger,46,535,0.086,15.9
6/18/25,/blog/mobile-accessories-trends,smartphone case,96,1326,0.0724,26.4
4/19/25,/support/shipping-policy,usb c cable,24,1273,0.0189,43.3
6/12/25,/blog/best-headphones-2024,laptop accessories,33,392,0.0842,18.1
6/27/25,/category/computing,mobile accessories,76,2201,0.0345,29.7
6/3/25,/product/smartphone-case,wireless charging pad,165,1747,0.0944,19.4
6/24/25,/product/wireless-headphones,tech gadgets,123,1528,0.0805,24.1
4/18/25,/contact,best headphones 2024,7,499,0.014,36.9
4/19/25,/product/laptop-charger,laptop charger,66,1228,0.0537,20.3
4/27/25,/product/wireless-headphones,usb cable,69,1806,0.0382,21.8
6/16/25,/product/external-battery,gaming mouse,85,1373,0.0619,10.7
5/18/25,/category/computing,bluetooth speaker,64,983,0.0651,20.9
6/24/25,/product/laptop-charger,cheap bluetooth speaker,36,1518,0.0237,3.9
5/28/25,/product/bluetooth-speaker,gaming mouse,32,663,0.0483,18.7
5/13/25,/category/audio,smartphone case,258,3311,0.0779,25.9
6/23/25,/blog/wireless-vs-wired,wireless keyboard,203,1752,0.1159,20.9
6/12/25,/product/smartphone-case,wireless keyboard,94,1463,0.0643,14.2
7/2/25,/category/audio,laptop accessories,73,2509,0.0291,15.6
7/5/25,/product/bluetooth-speaker,computer accessories,7,64,0.1094,15
6/11/25,/product/smartphone-case,wireless vs wired headphones,79,1346,0.0587,12.9
5/18/25,/product/smartphone-case,wireless charging pad,54,734,0.0736,21
5/17/25,/support/warranty-info,buy headphones,26,1263,0.0206,24.3
5/1/25,/product/laptop-charger,gaming setup,36,644,0.0559,11.6
7/12/25,/support/shipping-policy,bluetooth speaker,20,1451,0.0138,43.5
5/17/25,/blog/wireless-vs-wired,buy headphones,68,944,0.072,8.9
5/7/25,/blog/mobile-accessories-trends,phone case protection,206,1927,0.1069,28.8
6/8/25,/product/wireless-headphones,best headphones 2024,132,1922,0.0687,9.5
6/22/25,/product/smartphone-case,gaming setup,70,1703,0.0411,8.6
7/16/25,/contact,mobile accessories,3,256,0.0117,45.7
7/5/25,/,electronics online,43,762,0.0564,45.7
5/29/25,/blog/mobile-accessories-trends,wireless charging pad,114,1427,0.0799,34.5
4/22/25,/category/accessories,laptop charger,32,806,0.0397,25.1
6/25/25,/product/wireless-headphones,gaming mouse,59,1054,0.056,3.2
5/5/25,/blog/wireless-vs-wired,mobile accessories,64,1054,0.0607,12.3
6/21/25,/product/laptop-charger,phone holder,71,1347,0.0527,17.9
6/14/25,/product/laptop-charger,cheap bluetooth speaker,153,1596,0.0959,8.1
5/27/25,/product/wireless-keyboard,wireless headphones,110,1228,0.0896,15.7
4/22/25,/category/computing,buy headphones,153,3794,0.0403,25.9
7/10/25,/support/shipping-policy,wireless charging pad,4,107,0.0374,16.9
6/24/25,/product/phone-holder,phone case protection,121,1092,0.1108,19.8
5/27/25,/category/accessories,laptop charger,104,2442,0.0426,21.1
6/14/25,/product/gaming-mouse,buy headphones,34,302,0.1126,8.8
5/12/25,/product/wireless-headphones,wireless charging pad,35,920,0.038,20.4
6/5/25,/product/phone-holder,tech gadgets,201,1526,0.1317,21.2
5/12/25,/product/external-battery,wireless keyboard,133,1259,0.1056,19.7
4/25/25,/blog/gaming-setup-guide,buy headphones,80,1041,0.0768,23
7/9/25,/category/accessories,cheap bluetooth speaker,79,2322,0.034,11.4
5/23/25,/blog/wireless-vs-wired,electronics online,18,257,0.07,11
4/18/25,/support/shipping-policy,wireless headphones,17,1375,0.0124,47.7
5/31/25,/product/wireless-keyboard,cheap bluetooth speaker,219,1741,0.1258,24.3
5/10/25,/blog/mobile-accessories-trends,gaming mouse,44,1821,0.0242,19.2
5/8/25,/product/bluetooth-speaker,phone holder,25,188,0.133,21.6
5/16/25,/product/smartphone-case,phone case protection,16,121,0.1322,17.4
6/13/25,/blog/best-headphones-2024,gaming mouse,18,229,0.0786,32.3
4/25/25,/product/wireless-headphones,bluetooth speaker,181,1498,0.1208,13.9
7/1/25,/,phone holder,9,304,0.0296,16.4
6/3/25,/product/usb-cable,gaming mouse review,24,1367,0.0176,4.3
6/17/25,/,phone case protection,9,733,0.0123,48.2
5/5/25,/product/gaming-mouse,tech gadgets,74,617,0.1199,23.9
4/20/25,/support/warranty-info,audio equipment,63,1242,0.0507,16
6/5/25,/product/phone-holder,laptop accessories,57,883,0.0646,7
6/3/25,/product/smartphone-case,buy headphones,157,1774,0.0885,20.5
5/10/25,/product/external-battery,wireless headphones,87,592,0.147,17.8
5/9/25,/category/computing,laptop charger,88,1383,0.0636,29.9
4/23/25,/product/bluetooth-speaker,wireless keyboard,53,675,0.0785,14.6
4/29/25,/,gaming setup,4,540,0.0074,29
5/6/25,/blog/mobile-accessories-trends,gaming setup,187,2037,0.0918,28.9
4/24/25,/product/gaming-mouse,tech gadgets,5,121,0.0413,16.1
5/17/25,/category/audio,mobile accessories,28,1610,0.0174,22.1
5/12/25,/category/computing,gaming mouse review,20,755,0.0265,15.2
6/16/25,/support/shipping-policy,best headphones 2024,3,161,0.0186,13.8
5/18/25,/product/gaming-mouse,best headphones 2024,149,1684,0.0885,24.2
4/20/25,/blog/best-headphones-2024,wireless keyboard,246,2720,0.0904,10.9
4/21/25,/about-us,electronics online,8,451,0.0177,13.7
5/13/25,/blog/mobile-accessories-trends,gaming setup,31,2519,0.0123,31.8
6/16/25,/product/smartphone-case,wireless charging pad,68,848,0.0802,6.1
5/2/25,/product/wireless-headphones,phone holder,95,697,0.1363,20
6/8/25,/product/laptop-charger,buy headphones,41,277,0.148,6.7
4/25/25,/blog/wireless-vs-wired,wireless headphones,75,2062,0.0364,17.8
6/8/25,/product/bluetooth-speaker,gaming mouse,120,1739,0.069,19.7
5/24/25,/product/gaming-mouse,tablet stand,23,788,0.0292,5
6/6/25,/product/wireless-headphones,gaming mouse,28,751,0.0373,7.7
7/1/25,/product/phone-holder,tech gadgets,9,218,0.0413,24
7/11/25,/product/wireless-headphones,laptop accessories,44,606,0.0726,19.3
