date,page,visits,orders,revenue,device,channel
2025-05-18,/blog/best-headphones-2024,644,7,514.47,Mobile,Organic Search
2025-06-25,/category/electronics,977,22,1203.39,Mobile,Organic Search
2025-04-24,/blog/mobile-accessories-trends,178,4,332.03,Desktop,Paid Search
2025-06-13,/about-us,269,0,0,Desktop,Paid Search
2025-05-31,/product/usb-cable,313,18,383.39,Desktop,Paid Search
2025-06-09,/support/warranty-info,269,2,109.44,Desktop,Direct
2025-05-09,/product/bluetooth-speaker,234,4,733.85,Mobile,Organic Search
2025-06-21,/category/computing,151,3,185.95,Mobile,Organic Search
2025-06-11,/contact,86,0,0,Mobile,Organic Search
2025-07-14,/category/audio,560,13,635.42,Mobile,Paid Search
2025-06-29,/product/phone-holder,207,12,395.51,Tablet,Paid Search
2025-05-22,/,44,0,0,Mobile,Paid Search
2025-04-17,/product/phone-holder,160,3,110.68,Tablet,Social
2025-05-07,/product/bluetooth-speaker,297,5,690.69,Desktop,Social
2025-05-23,/blog/mobile-accessories-trends,477,1,100.62,Mobile,Social
2025-05-10,/product/wireless-keyboard,427,16,1383.22,Mobile,Organic Search
2025-06-27,/category/computing,769,7,652.68,Mobile,Organic Search
2025-05-03,/blog/best-headphones-2024,490,10,548.21,Desktop,Organic Search
2025-06-09,/product/wireless-keyboard,322,19,1603.08,Mobile,Organic Search
2025-07-07,/product/smartphone-case,371,12,303.32,Desktop,Direct
2025-06-30,/product/bluetooth-speaker,228,10,1396.74,Desktop,Organic Search
2025-04-26,/,216,1,82.56,Desktop,Paid Search
2025-05-15,/category/computing,464,13,745.19,Mobile,Organic Search
2025-05-18,/blog/wireless-vs-wired,779,10,635.92,Tablet,Direct
2025-04-27,/blog/gaming-setup-guide,298,3,217.01,Desktop,Organic Search
2025-06-13,/blog/wireless-vs-wired,751,6,414.15,Mobile,Direct
2025-06-28,/product/gaming-mouse,362,24,1573.52,Desktop,Organic Search
2025-06-20,/product/usb-cable,221,3,91.9,Mobile,Organic Search
2025-06-21,/,103,0,0,Desktop,Email
2025-06-28,/product/tablet-stand,107,4,221.65,Mobile,Organic Search
2025-06-04,/product/bluetooth-speaker,154,2,416.41,Mobile,Organic Search
2025-04-17,/product/tablet-stand,189,13,467.1,Mobile,Paid Search
2025-07-07,/product/bluetooth-speaker,89,1,181.24,Mobile,Referral
2025-06-22,/product/tablet-stand,326,10,397.35,Tablet,Email
2025-06-27,/blog/mobile-accessories-trends,93,0,76.41,Mobile,Paid Search
2025-04-17,/product/usb-cable,234,9,184.47,Mobile,Direct
2025-05-07,/support/warranty-info,154,0,0,Mobile,Organic Search
2025-06-21,/product/wireless-headphones,165,2,205.41,Tablet,Social
2025-07-06,/product/tablet-stand,233,10,387.33,Tablet,Email
2025-04-18,/blog/gaming-setup-guide,768,9,571.88,Desktop,Organic Search
2025-05-02,/product/wireless-headphones,278,14,1387.4,Desktop,Organic Search
2025-07-04,/support/warranty-info,241,0,37.9,Mobile,Social
2025-06-19,/blog/gaming-setup-guide,231,2,118.02,Mobile,Direct
2025-04-27,/product/usb-cable,75,4,86.98,Desktop,Organic Search
2025-07-12,/blog/wireless-vs-wired,395,7,415.86,Desktop,Paid Search
2025-04-22,/product/smartphone-case,464,28,716.12,Mobile,Organic Search
2025-06-02,/category/accessories,377,10,713.57,Desktop,Organic Search
2025-05-14,/about-us,81,0,0,Mobile,Paid Search
2025-07-13,/contact,258,0,78.94,Mobile,Paid Search
2025-05-30,/category/audio,110,2,163.78,Tablet,Organic Search
2025-05-27,/blog/wireless-vs-wired,235,2,144.41,Mobile,Direct
2025-05-23,/product/laptop-charger,36,0,31.54,Mobile,Email
2025-04-20,/category/computing,1000,31,1443.39,Desktop,Paid Search
2025-07-12,/product/smartphone-case,347,14,383.69,Desktop,Direct
2025-06-12,/category/audio,465,4,358.3,Desktop,Organic Search
2025-05-24,/product/external-battery,365,15,642.54,Mobile,Paid Search
2025-07-15,/support/warranty-info,51,0,0,Desktop,Direct
2025-05-16,/,203,0,70.56,Mobile,Organic Search
2025-05-29,/blog/best-headphones-2024,360,4,255.6,Mobile,Direct
2025-06-06,/product/wireless-headphones,206,10,901.11,Mobile,Paid Search
2025-05-10,/category/computing,71,1,51.77,Desktop,Direct
2025-06-23,/blog/mobile-accessories-trends,181,2,142.34,Tablet,Direct
2025-07-16,/support/warranty-info,227,1,90.13,Desktop,Paid Search
2025-04-23,/blog/mobile-accessories-trends,741,9,787.45,Mobile,Organic Search
2025-07-13,/product/laptop-charger,273,10,501.2,Tablet,Referral
2025-06-27,/product/bluetooth-speaker,157,4,534.46,Desktop,Referral
2025-05-11,/category/computing,278,6,397.93,Desktop,Social
2025-05-20,/category/electronics,157,1,162.03,Mobile,Paid Search
2025-05-02,/support/warranty-info,128,0,29.19,Mobile,Social
2025-05-08,/product/tablet-stand,345,33,1179.46,Desktop,Paid Search
2025-04-19,/support/shipping-policy,154,0,0,Desktop,Organic Search
2025-04-25,/contact,88,0,0,Desktop,Paid Search
2025-05-28,/category/electronics,901,24,1693,Desktop,Organic Search
2025-04-20,/product/bluetooth-speaker,253,8,1070.31,Desktop,Organic Search
2025-06-27,/blog/wireless-vs-wired,154,1,72.41,Mobile,Referral
2025-07-08,/product/wireless-keyboard,491,22,1741.04,Desktop,Referral
2025-06-23,/product/wireless-keyboard,236,9,807,Mobile,Direct
2025-06-03,/product/laptop-charger,413,3,173.81,Mobile,Social
2025-06-07,/blog/wireless-vs-wired,486,7,460.42,Desktop,Paid Search
2025-06-18,/support/shipping-policy,189,0,74.82,Mobile,Paid Search
2025-07-08,/product/wireless-keyboard,390,8,732.68,Mobile,Organic Search
2025-05-21,/support/shipping-policy,201,0,66.9,Mobile,Paid Search
2025-07-01,/category/computing,532,12,947.68,Desktop,Organic Search
2025-06-30,/product/laptop-charger,424,7,410.9,Mobile,Email
2025-05-26,/category/electronics,320,3,325.57,Mobile,Social
2025-06-24,/,147,0,44.63,Mobile,Organic Search
2025-06-23,/product/gaming-mouse,203,16,997.12,Desktop,Organic Search
2025-06-29,/product/phone-holder,499,15,484.23,Desktop,Organic Search
2025-06-05,/blog/wireless-vs-wired,296,2,183.76,Mobile,Direct
2025-06-20,/support/shipping-policy,205,1,54.39,Desktop,Organic Search
2025-06-17,/blog/gaming-setup-guide,454,4,348.24,Desktop,Paid Search
2025-05-25,/product/laptop-charger,286,20,983.81,Desktop,Organic Search
2025-04-21,/support/shipping-policy,151,0,0,Tablet,Social
2025-05-24,/product/phone-holder,248,13,401.47,Desktop,Paid Search
2025-06-13,/product/gaming-mouse,195,4,244.08,Desktop,Social
2025-05-06,/blog/wireless-vs-wired,594,4,261.21,Mobile,Organic Search
2025-05-29,/product/phone-holder,245,16,499.25,Mobile,Paid Search
2025-06-16,/product/phone-holder,473,16,476.78,Desktop,Paid Search
2025-04-28,/support/shipping-policy,130,0,0,Mobile,Organic Search
2025-06-04,/product/wireless-headphones,132,9,756.19,Desktop,Paid Search
2025-06-27,/product/wireless-headphones,126,2,216.98,Desktop,Social
2025-07-02,/support/shipping-policy,63,0,0,Desktop,Organic Search
2025-07-09,/about-us,195,0,26.97,Mobile,Social
2025-04-17,/blog/wireless-vs-wired,386,1,117.06,Mobile,Paid Search
2025-07-09,/contact,115,0,0,Desktop,Direct
2025-05-09,/category/electronics,453,13,893.82,Mobile,Organic Search
2025-07-04,/blog/wireless-vs-wired,728,10,843.22,Tablet,Organic Search
2025-06-06,/product/usb-cable,57,2,47.78,Tablet,Email
2025-06-17,/product/smartphone-case,275,8,205.98,Mobile,Referral
2025-06-12,/blog/gaming-setup-guide,441,1,129.46,Mobile,Organic Search
2025-05-15,/blog/mobile-accessories-trends,421,2,166.38,Mobile,Organic Search
2025-05-17,/product/wireless-headphones,490,15,1415.78,Desktop,Direct
2025-06-08,/product/gaming-mouse,165,12,736.43,Desktop,Organic Search
2025-06-09,/product/external-battery,23,0,27.45,Mobile,Email
2025-06-02,/product/phone-holder,300,21,570.63,Desktop,Paid Search
2025-05-27,/product/usb-cable,211,7,152.91,Desktop,Direct
2025-05-18,/product/phone-holder,298,17,488.14,Desktop,Direct
2025-05-03,/product/laptop-charger,344,19,896.53,Desktop,Organic Search
2025-06-25,/about-us,21,0,0,Tablet,Organic Search
2025-06-23,/support/shipping-policy,132,0,68.64,Mobile,Organic Search
2025-05-07,/blog/mobile-accessories-trends,29,0,0,Mobile,Paid Search
2025-07-01,/product/tablet-stand,431,10,358.7,Desktop,Organic Search
2025-06-05,/category/electronics,76,1,57.74,Desktop,Direct
2025-06-23,/category/computing,683,15,661.05,Mobile,Paid Search
2025-04-27,/support/shipping-policy,91,0,0,Mobile,Organic Search
2025-05-27,/product/gaming-mouse,422,19,1255.38,Desktop,Organic Search
2025-05-02,/category/electronics,702,19,1261.47,Desktop,Organic Search
2025-05-21,/,79,0,0,Mobile,Paid Search
2025-04-28,/about-us,94,0,0,Tablet,Organic Search
2025-06-29,/product/wireless-keyboard,421,5,445.79,Mobile,Social
2025-05-29,/category/computing,911,20,1789.73,Mobile,Organic Search
2025-04-19,/product/smartphone-case,292,12,317.66,Desktop,Organic Search
2025-06-13,/category/audio,437,5,417.2,Desktop,Direct
2025-07-11,/product/tablet-stand,462,30,1119.27,Desktop,Organic Search
2025-06-02,/product/bluetooth-speaker,384,6,847.44,Mobile,Social
2025-05-14,/product/smartphone-case,283,7,179.7,Mobile,Direct
2025-06-18,/product/usb-cable,352,12,235.46,Desktop,Organic Search
2025-05-04,/product/wireless-keyboard,140,12,946.06,Desktop,Paid Search
2025-07-15,/category/accessories,338,6,290.15,Tablet,Organic Search
2025-07-10,/product/bluetooth-speaker,122,6,880.81,Mobile,Organic Search
2025-06-08,/blog/best-headphones-2024,711,3,242.8,Mobile,Organic Search
2025-07-12,/product/bluetooth-speaker,48,1,254.73,Desktop,Social
2025-06-21,/support/shipping-policy,93,0,0,Mobile,Paid Search
2025-07-03,/product/laptop-charger,467,20,960.68,Desktop,Organic Search
2025-05-29,/product/wireless-keyboard,183,7,641.47,Desktop,Social
2025-05-10,/category/electronics,694,24,2039.3,Tablet,Paid Search
2025-05-03,/blog/mobile-accessories-trends,704,7,534.12,Desktop,Social
2025-07-08,/product/wireless-headphones,264,16,1515.21,Mobile,Paid Search
2025-05-18,/blog/gaming-setup-guide,310,6,381.83,Desktop,Direct
2025-05-29,/product/smartphone-case,135,3,79.89,Mobile,Social
2025-04-22,/blog/best-headphones-2024,708,4,265.34,Mobile,Organic Search
2025-05-27,/product/wireless-headphones,201,4,456.79,Mobile,Social
2025-05-04,/contact,138,0,0,Desktop,Organic Search
2025-05-27,/product/phone-holder,223,19,535.46,Desktop,Paid Search
2025-04-24,/category/audio,681,10,749.35,Desktop,Paid Search
2025-06-11,/product/laptop-charger,59,3,158.44,Desktop,Email
2025-05-31,/support/warranty-info,237,0,0,Desktop,Organic Search
2025-05-29,/product/usb-cable,414,7,155.12,Mobile,Paid Search
2025-06-24,/product/phone-holder,203,8,275.39,Desktop,Organic Search
2025-07-02,/product/phone-holder,148,10,315.4,Desktop,Direct
2025-06-26,/product/wireless-headphones,362,13,1368.56,Mobile,Paid Search
2025-04-24,/support/warranty-info,89,0,0,Mobile,Direct
2025-05-13,/product/laptop-charger,304,12,650.85,Desktop,Referral
2025-06-16,/blog/mobile-accessories-trends,528,2,256.76,Mobile,Organic Search
2025-05-30,/contact,101,0,0,Desktop,Organic Search
2025-05-17,/product/phone-holder,334,21,646.47,Desktop,Direct
2025-05-10,/support/shipping-policy,86,0,0,Mobile,Social
2025-05-29,/contact,191,0,41.8,Mobile,Direct
2025-05-31,/category/audio,888,9,657.71,Mobile,Organic Search
2025-07-03,/blog/wireless-vs-wired,400,4,241.41,Desktop,Direct
2025-06-12,/blog/mobile-accessories-trends,728,7,572.59,Desktop,Organic Search
2025-05-16,/support/shipping-policy,129,0,0,Mobile,Direct
2025-05-13,/product/smartphone-case,25,1,24.25,Desktop,Direct
2025-06-25,/blog/gaming-setup-guide,540,3,266.06,Mobile,Organic Search
2025-06-12,/blog/gaming-setup-guide,211,3,197.64,Desktop,Referral
2025-04-18,/contact,294,1,62.65,Desktop,Organic Search
2025-06-21,/product/usb-cable,319,5,110.46,Mobile,Social
2025-07-13,/product/smartphone-case,297,19,473.3,Desktop,Organic Search
2025-06-02,/about-us,272,0,0,Desktop,Referral
2025-07-07,/,14,0,0,Desktop,Paid Search
2025-05-30,/category/computing,211,4,425.93,Tablet,Organic Search
2025-06-04,/about-us,244,0,0,Tablet,Referral
2025-05-07,/blog/best-headphones-2024,121,1,124.68,Mobile,Organic Search
2025-06-20,/blog/best-headphones-2024,385,1,125.46,Mobile,Social
2025-04-23,/support/warranty-info,287,1,137.44,Tablet,Organic Search
2025-04-21,/blog/wireless-vs-wired,369,4,352.25,Mobile,Organic Search
2025-05-03,/product/bluetooth-speaker,139,9,1262.15,Desktop,Paid Search
2025-04-23,/blog/best-headphones-2024,314,1,106.31,Mobile,Paid Search
2025-06-07,/product/phone-holder,480,16,501.82,Mobile,Referral
2025-06-19,/product/wireless-keyboard,324,9,669.38,Desktop,Direct
2025-07-06,/product/phone-holder,432,46,1330.08,Desktop,Paid Search
2025-07-13,/blog/wireless-vs-wired,261,2,141.17,Mobile,Referral
2025-04-27,/blog/mobile-accessories-trends,688,3,265.28,Mobile,Social
2025-05-02,/product/smartphone-case,102,2,56.33,Desktop,Organic Search
2025-06-06,/blog/wireless-vs-wired,204,1,132.91,Mobile,Organic Search
2025-04-26,/category/audio,683,34,1815.86,Desktop,Paid Search
2025-05-03,/category/computing,134,6,472.99,Desktop,Organic Search
2025-06-06,/category/computing,728,16,1078.07,Mobile,Paid Search
2025-04-20,/blog/wireless-vs-wired,731,7,434.86,Tablet,Direct
2025-06-12,/category/electronics,480,7,626.03,Mobile,Referral
2025-07-16,/product/wireless-headphones,288,8,824.51,Mobile,Organic Search
2025-05-11,/product/wireless-headphones,343,6,565.48,Desktop,Direct
2025-04-27,/about-us,273,0,0,Mobile,Social
2025-05-07,/support/warranty-info,28,0,0,Mobile,Direct
2025-05-24,/product/smartphone-case,423,31,870.61,Tablet,Paid Search
2025-07-15,/product/phone-holder,117,5,163.56,Desktop,Social
2025-04-20,/product/external-battery,85,2,99.11,Desktop,Social
2025-04-29,/category/audio,552,5,260.6,Tablet,Direct
2025-05-25,/category/audio,906,30,2718.41,Mobile,Paid Search
2025-06-16,/product/laptop-charger,29,1,79.35,Desktop,Paid Search
2025-04-24,/category/computing,515,7,413.72,Mobile,Social
2025-06-14,/blog/gaming-setup-guide,564,8,461.46,Mobile,Organic Search
2025-05-19,/product/laptop-charger,288,2,134.04,Mobile,Social
2025-05-07,/support/shipping-policy,18,0,0,Mobile,Paid Search
2025-07-05,/blog/mobile-accessories-trends,757,2,148.8,Mobile,Direct
2025-04-29,/blog/best-headphones-2024,82,0,51.12,Mobile,Email
2025-05-21,/blog/best-headphones-2024,673,12,754.28,Desktop,Referral
2025-05-29,/blog/mobile-accessories-trends,664,8,610.6,Desktop,Organic Search
2025-06-13,/support/warranty-info,15,0,0,Mobile,Organic Search
2025-05-15,/category/audio,693,6,513.49,Mobile,Social
2025-07-07,/support/warranty-info,148,0,57.59,Mobile,Referral
2025-04-27,/product/wireless-headphones,428,23,2118.61,Desktop,Direct
2025-07-05,/support/warranty-info,116,0,0,Desktop,Paid Search
2025-06-23,/product/external-battery,286,18,741.03,Mobile,Paid Search
2025-05-07,/product/wireless-keyboard,404,9,680.99,Mobile,Paid Search
2025-05-27,/product/wireless-keyboard,109,2,158.3,Mobile,Referral
2025-05-20,/support/shipping-policy,283,0,0,Desktop,Paid Search
2025-04-21,/product/wireless-headphones,22,0,0,Mobile,Paid Search
2025-06-15,/category/accessories,395,10,602.29,Desktop,Paid Search
2025-07-16,/support/shipping-policy,227,1,91.92,Desktop,Organic Search
2025-04-28,/category/computing,265,6,359.57,Mobile,Paid Search
2025-04-30,/blog/wireless-vs-wired,164,0,66.28,Tablet,Social
2025-04-23,/product/wireless-keyboard,441,25,2018.55,Mobile,Organic Search
2025-04-28,/blog/wireless-vs-wired,199,2,198.32,Mobile,Organic Search
2025-07-13,/product/usb-cable,453,8,181.93,Tablet,Organic Search
2025-04-23,/product/phone-holder,293,33,1057.54,Desktop,Paid Search
2025-07-07,/about-us,11,0,0,Desktop,Organic Search
2025-06-10,/,45,0,0,Mobile,Organic Search
2025-06-20,/product/wireless-headphones,164,9,871.42,Desktop,Paid Search
2025-04-24,/category/audio,376,10,911.78,Mobile,Paid Search
2025-06-17,/product/gaming-mouse,57,0,62.3,Mobile,Paid Search
2025-07-15,/category/audio,578,7,477.63,Desktop,Referral
2025-04-29,/contact,237,2,162.02,Desktop,Direct
2025-05-16,/category/accessories,181,0,39.99,Mobile,Social
2025-06-09,/blog/wireless-vs-wired,226,3,228.77,Desktop,Organic Search
2025-04-26,/product/wireless-headphones,241,12,1232.75,Mobile,Organic Search
2025-06-24,/category/computing,588,11,639.09,Mobile,Direct
2025-05-26,/product/laptop-charger,158,4,278.38,Mobile,Organic Search
2025-07-03,/product/external-battery,228,8,324.88,Mobile,Direct
2025-07-07,/blog/best-headphones-2024,318,4,303.83,Mobile,Organic Search
2025-05-27,/blog/best-headphones-2024,474,12,793.81,Desktop,Paid Search
2025-06-28,/about-us,256,1,116.17,Desktop,Paid Search
2025-05-15,/contact,298,0,72.63,Tablet,Paid Search
2025-06-05,/product/bluetooth-speaker,124,4,836.83,Mobile,Organic Search
2025-07-09,/product/usb-cable,346,19,409.04,Desktop,Organic Search
2025-04-29,/product/phone-holder,356,22,710.17,Desktop,Email
2025-06-01,/,36,0,0,Desktop,Direct
2025-04-26,/category/accessories,709,19,879.64,Mobile,Referral
2025-07-04,/category/audio,795,27,2121.65,Desktop,Organic Search
2025-05-05,/product/usb-cable,39,3,59.82,Desktop,Paid Search
2025-06-18,/product/gaming-mouse,182,11,649.14,Desktop,Email
2025-07-15,/product/smartphone-case,195,7,197.9,Mobile,Direct
2025-07-16,/category/accessories,753,18,1532.44,Mobile,Organic Search
2025-05-16,/blog/gaming-setup-guide,318,1,75.28,Mobile,Referral
2025-07-13,/support/warranty-info,13,0,0,Mobile,Email
2025-06-21,/product/smartphone-case,174,8,219.54,Mobile,Organic Search
2025-06-06,/product/bluetooth-speaker,348,28,4049.63,Desktop,Organic Search
2025-04-20,/support/warranty-info,278,0,0,Desktop,Organic Search
2025-07-07,/blog/gaming-setup-guide,240,1,78.4,Mobile,Direct
2025-06-28,/product/wireless-keyboard,218,4,386.86,Mobile,Direct
2025-04-24,/,272,0,66.84,Tablet,Organic Search
2025-05-18,/product/external-battery,259,7,302.44,Desktop,Direct
2025-05-20,/product/laptop-charger,370,19,938.24,Desktop,Organic Search
2025-04-29,/blog/mobile-accessories-trends,522,9,549.53,Desktop,Organic Search
2025-07-05,/category/computing,342,7,390.8,Mobile,Paid Search
2025-07-07,/product/wireless-keyboard,81,2,159.12,Mobile,Direct
2025-05-25,/blog/gaming-setup-guide,514,2,171.78,Desktop,Organic Search
2025-07-07,/product/tablet-stand,308,25,811.96,Desktop,Organic Search
2025-07-12,/product/tablet-stand,296,7,240.22,Mobile,Social
2025-05-26,/category/accessories,321,6,320.67,Mobile,Organic Search
2025-05-04,/blog/best-headphones-2024,508,9,535.79,Mobile,Paid Search
2025-05-10,/category/electronics,583,6,540.37,Mobile,Paid Search
2025-06-27,/blog/best-headphones-2024,422,7,476.18,Mobile,Paid Search
2025-04-17,/product/phone-holder,418,8,249.01,Mobile,Organic Search
2025-05-19,/product/phone-holder,481,31,942.98,Mobile,Organic Search
2025-05-10,/product/gaming-mouse,165,7,429.24,Desktop,Referral
2025-06-22,/category/electronics,830,9,735.36,Tablet,Organic Search
